recordID,scientificName,gbif_JSON,gbif_family,EOL-ID,genus,species,mo,dy,yr,date,period,plot,note1,stake,locality,coordinates,county,state,country,sex
14017,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,19,13,16,Copalinga Private Reserve-blue trail (1050m-C),,NULL,Zamora-Chinchipe Province,ECUADOR,
14034,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,23,13,33,Copalinga Private Reserve-blue trail (1050m-C),,NULL,Zamora-Chinchipe Province,ECUADOR,
14039,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,22,13,37,Copalinga Private Reserve-blue trail (1050m-C),,NULL,Zamora-Chinchipe Province,ECUADOR,
14054,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,23,13,51,Reserva Biológica San Francisco-NUMEX (2070m-R2),,NULL,Loja Province,ECUADOR,
14055,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,23,13,53,Reserva Biológica San Francisco-NUMEX (2070m-R2),,NULL,Loja Province,ECUADOR,
14060,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,12,13,54,Reserva Biológica San Francisco-NUMEX (2070m-R2),,NULL,Loja Province,ECUADOR,
14072,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,23,13,63,Reserva Biológica San Francisco-Transect T1 (2070m-R1),,NULL,Loja Province,ECUADOR,
14073,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,1,13,64,Reserva Biológica San Francisco-Transect T1 (2070m-R1),,NULL,Loja Province,ECUADOR,
14077,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,12,13,66,Reserva Biológica San Francisco-Transect T1 (2070m-R1),,NULL,Loja Province,ECUADOR,
14078,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,1,13,67,Reserva Biológica San Francisco-Transect T1 (2070m-R1),,NULL,Loja Province,ECUADOR,
14083,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,12,13,71,Reserva Biológica San Francisco-Transect T1 (2070m-R1),,NULL,Loja Province,ECUADOR,
14087,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,1,13,73,Reserva Biológica San Francisco-Transect T1 (2070m-R1),,NULL,Loja Province,ECUADOR,
14090,Amphispiza bilineata,,,,Amphispiza,bilineata,2,21,1988,1988-02-21T00:00:00Z,119,6,13,74,Reserva Biológica San Francisco-Transect T1 (2070m-R1),,NULL,Loja Province,ECUADOR,
14106,Amphispiza bilineata,,,,Amphispiza,bilineata,2,22,1988,1988-02-22T00:00:00Z,119,14,13,14,Reserva Biológica San Francisco-Transect T1 (2070m-R1),,NULL,Loja Province,ECUADOR,
14122,Amphispiza bilineata,,,,Amphispiza,bilineata,2,22,1988,1988-02-22T00:00:00Z,119,3,13,22,Reserva Biológica San Francisco-Transect T1 (2070m-R1),,NULL,Loja Province,ECUADOR,
14156,Amphispiza bilineata,,,,Amphispiza,bilineata,2,22,1988,1988-02-22T00:00:00Z,119,10,13,47,Reserva Biológica San Francisco-Transect T1 (2070m-R1),,NULL,Loja Province,ECUADOR,
14158,Amphispiza bilineata,,,,Amphispiza,bilineata,2,22,1988,1988-02-22T00:00:00Z,119,2,13,51,Reserva Biológica San Francisco-Transect T1 (2070m-R1),,NULL,Loja Province,ECUADOR,
14182,Amphispiza bilineata,,,,Amphispiza,bilineata,2,22,1988,1988-02-22T00:00:00Z,119,9,13,73,Reserva Biológica San Francisco-Transect T1 (2070m-R1),,NULL,Loja Province,ECUADOR,
14196,Amphispiza bilineata,,,,Amphispiza,bilineata,3,20,1988,1988-03-20T00:00:00Z,120,24,13,15,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
14213,Amphispiza bilineata,,,,Amphispiza,bilineata,3,20,1988,1988-03-20T00:00:00Z,120,12,13,31,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
14223,Amphispiza bilineata,,,,Amphispiza,bilineata,3,20,1988,1988-03-20T00:00:00Z,120,18,13,37,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
14224,Amphispiza bilineata,,,,Amphispiza,bilineata,3,20,1988,1988-03-20T00:00:00Z,120,19,13,42,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
14233,Amphispiza bilineata,,,,Amphispiza,bilineata,3,20,1988,1988-03-20T00:00:00Z,120,18,13,56,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
14278,Amphispiza bilineata,,,,Amphispiza,bilineata,3,21,1988,1988-03-21T00:00:00Z,120,8,13,22,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
14298,Amphispiza bilineata,,,,Amphispiza,bilineata,3,21,1988,1988-03-21T00:00:00Z,120,3,13,41,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15030,Amphispiza bilineata,,,,Amphispiza,bilineata,11,5,1988,1988-11-05T00:00:00Z,128,20,13,11,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15229,Amphispiza bilineata,,,,Amphispiza,bilineata,12,14,1988,1988-12-14T00:00:00Z,129,13,13,15,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15247,Amphispiza bilineata,,,,Amphispiza,bilineata,12,14,1988,1988-12-14T00:00:00Z,129,13,13,31,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15263,Amphispiza bilineata,,,,Amphispiza,bilineata,12,14,1988,1988-12-14T00:00:00Z,129,15,13,43,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15276,Amphispiza bilineata,,,,Amphispiza,bilineata,12,14,1988,1988-12-14T00:00:00Z,129,13,13,51,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15277,Amphispiza bilineata,,,,Amphispiza,bilineata,12,14,1988,1988-12-14T00:00:00Z,129,15,13,52,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15312,Amphispiza bilineata,,,,Amphispiza,bilineata,1,10,1989,1989-01-10T00:00:00Z,130,12,13,14,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15314,Amphispiza bilineata,,,,Amphispiza,bilineata,1,10,1989,1989-01-10T00:00:00Z,130,6,13,15,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15315,Amphispiza bilineata,,,,Amphispiza,bilineata,1,10,1989,1989-01-10T00:00:00Z,130,24,13,17,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15341,Amphispiza bilineata,,,,Amphispiza,bilineata,1,10,1989,1989-01-10T00:00:00Z,130,22,13,43,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15353,Amphispiza bilineata,,,,Amphispiza,bilineata,1,10,1989,1989-01-10T00:00:00Z,130,16,13,51,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15356,Amphispiza bilineata,,,,Amphispiza,bilineata,1,10,1989,1989-01-10T00:00:00Z,130,17,13,56,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15386,Amphispiza bilineata,,,,Amphispiza,bilineata,1,11,1989,1989-01-11T00:00:00Z,130,14,13,12,Reserva Biológica San Francisco-NUMEX (2070m-R2),,NULL,Loja Province,ECUADOR,
15426,Amphispiza bilineata,,,,Amphispiza,bilineata,1,11,1989,1989-01-11T00:00:00Z,130,8,13,41,Reserva Biológica San Francisco-NUMEX (2070m-R2),,NULL,Loja Province,ECUADOR,
15429,Amphispiza bilineata,,,,Amphispiza,bilineata,1,11,1989,1989-01-11T00:00:00Z,130,14,13,42,Reserva Biológica San Francisco-NUMEX (2070m-R2),,NULL,Loja Province,ECUADOR,
15432,Amphispiza bilineata,,,,Amphispiza,bilineata,1,11,1989,1989-01-11T00:00:00Z,130,7,13,45,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15461,Amphispiza bilineata,,,,Amphispiza,bilineata,1,11,1989,1989-01-11T00:00:00Z,130,13,13,65,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15475,Amphispiza bilineata,,,,Amphispiza,bilineata,1,11,1989,1989-01-11T00:00:00Z,130,7,13,73,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15488,Amphispiza bilineata,,,,Amphispiza,bilineata,2,4,1989,1989-02-04T00:00:00Z,131,20,13,11,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15738,Amphispiza bilineata,,,,Amphispiza,bilineata,3,13,1989,1989-03-13T00:00:00Z,132,21,13,22,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15767,Amphispiza bilineata,,,,Amphispiza,bilineata,3,13,1989,1989-03-13T00:00:00Z,132,18,13,57,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
15803,Amphispiza bilineata,,,,Amphispiza,bilineata,3,14,1989,1989-03-14T00:00:00Z,132,9,13,23,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
16525,Amphispiza bilineata,,,,Amphispiza,bilineata,10,7,1989,1989-10-07T00:00:00Z,139,18,13,61,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
16557,Amphispiza bilineata,,,,Amphispiza,bilineata,10,8,1989,1989-10-08T00:00:00Z,139,12,13,35,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
16566,Amphispiza bilineata,,,,Amphispiza,bilineata,10,8,1989,1989-10-08T00:00:00Z,139,7,13,52,Copalinga Private Reserve-red trail (1420m),,NULL,Zamora-Chinchipe Province,ECUADOR,
16611,Amphispiza bilineata,,,,Amphispiza,bilineata,11,4,1989,1989-11-04T00:00:00Z,140,21,13,31,Copalinga Private Reserve-red trail (1350m),,NULL,Zamora-Chinchipe Province,ECUADOR,
16618,Amphispiza bilineata,,,,Amphispiza,bilineata,11,4,1989,1989-11-04T00:00:00Z,140,21,13,37,Copalinga Private Reserve-red trail (1350m),,NULL,Zamora-Chinchipe Province,ECUADOR,
16691,Amphispiza bilineata,,,,Amphispiza,bilineata,11,5,1989,1989-11-05T00:00:00Z,140,11,13,44,Copalinga Private Reserve-red trail (1350m),,NULL,Zamora-Chinchipe Province,ECUADOR,
16732,Amphispiza bilineata,,,,Amphispiza,bilineata,12,4,1989,1989-12-04T00:00:00Z,141,19,13,14,FL; Leon Co.; ditch along Domingo Avenue near corner of Solano Avenue in Tallahassee,,NULL,NULL,UNITED STATES,
16739,Amphispiza bilineata,,,,Amphispiza,bilineata,12,4,1989,1989-12-04T00:00:00Z,141,23,13,21,FL; Leon Co.; ditch along Domingo Avenue near corner of Solano Avenue in Tallahassee,,NULL,NULL,UNITED STATES,
16759,Amphispiza bilineata,,,,Amphispiza,bilineata,12,4,1989,1989-12-04T00:00:00Z,141,6,13,37,"FL; Monroe Co.; weedy vacant waterfront lot, Key West.",,NULL,NULL,UNITED STATES,
16769,Amphispiza bilineata,,,,Amphispiza,bilineata,12,4,1989,1989-12-04T00:00:00Z,141,7,13,45,"ca. 20 km N of Kojonup, Western Australia",,NULL,NULL,AUSTRALIA,
16771,Amphispiza bilineata,,,,Amphispiza,bilineata,12,4,1989,1989-12-04T00:00:00Z,141,18,13,47,"ca. 20 km N of Kojonup, Western Australia",,NULL,NULL,AUSTRALIA,
16772,Amphispiza bilineata,,,,Amphispiza,bilineata,12,4,1989,1989-12-04T00:00:00Z,141,12,13,47,"ca. 20 km N of Kojonup, Western Australia",,NULL,NULL,AUSTRALIA,
16777,Amphispiza bilineata,,,,Amphispiza,bilineata,12,4,1989,1989-12-04T00:00:00Z,141,7,13,55,"ca. 20 km N of Kojonup, Western Australia",,NULL,NULL,AUSTRALIA,
16808,Amphispiza bilineata,,,,Amphispiza,bilineata,12,5,1989,1989-12-05T00:00:00Z,141,10,13,13,"ca. 20 km N of Kojonup, Western Australia",,NULL,NULL,AUSTRALIA,
16846,Amphispiza bilineata,,,,Amphispiza,bilineata,12,5,1989,1989-12-05T00:00:00Z,141,3,13,45,"ca. 20 km N of Kojonup, Western Australia",,NULL,NULL,AUSTRALIA,
16892,Amphispiza bilineata,,,,Amphispiza,bilineata,1,6,1990,1990-01-06T00:00:00Z,142,21,13,23,"Bush on Hi-Vallee Farm, Tootbardi Road, Badgingarra, Western Australia 6521",,NULL,NULL,AUSTRALIA,
270,Dipodomys merriami,,,,Dipodomys,merriami,10,16,1977,1977-10-16T00:00:00Z,4,1,,56,,,,,,F
273,Dipodomys merriami,,,,Dipodomys,merriami,10,16,1977,1977-10-16T00:00:00Z,4,9,,61,,,,,,M
275,Dipodomys merriami,,,,Dipodomys,merriami,10,16,1977,1977-10-16T00:00:00Z,4,20,,62,,,,,,M
280,Dipodomys merriami,,,,Dipodomys,merriami,10,16,1977,1977-10-16T00:00:00Z,4,18,,67,,,,,,M
283,Dipodomys merriami,,,,Dipodomys,merriami,10,16,1977,1977-10-16T00:00:00Z,4,6,,74,,,,,,M
284,Dipodomys merriami,,,,Dipodomys,merriami,10,16,1977,1977-10-16T00:00:00Z,4,13,,74,,,,,,M
285,Dipodomys merriami,,,,Dipodomys,merriami,10,16,1977,1977-10-16T00:00:00Z,4,1,,75,,,,,,M
287,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,17,,11,,,,,,M
288,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,17,,14,,,,,,M
289,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,14,,15,,,,,,M
290,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,17,,15,,,,,,F
293,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,4,,23,,,,,,F
295,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,11,,24,,,,,,M
298,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,19,,26,,,,,,M
302,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,19,,35,,,,,,F
303,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,3,,36,,,,,,M
304,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,21,,41,,,,,,M
305,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,14,,42,,,,,,F
306,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,16,,42,,,,,,M
307,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,19,,46,,,,,,M
312,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,11,,53,,,,,,F
313,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,19,,53,,,,,,M
315,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,3,,62,,,,,,M
316,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,15,,62,,,,,,M
318,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,17,,66,,,,,,M
319,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,14,,72,,,,,,M
320,Dipodomys merriami,,,,Dipodomys,merriami,10,17,1977,1977-10-17T00:00:00Z,4,17,,72,,,,,,F
328,Dipodomys merriami,,,,Dipodomys,merriami,10,18,1977,1977-10-18T00:00:00Z,4,16,,11,,,,,,F
330,Dipodomys merriami,,,,Dipodomys,merriami,10,18,1977,1977-10-18T00:00:00Z,4,5,,21,,,,,,M
334,Dipodomys merriami,,,,Dipodomys,merriami,10,18,1977,1977-10-18T00:00:00Z,4,5,,24,,,,,,F
336,Dipodomys merriami,,,,Dipodomys,merriami,10,18,1977,1977-10-18T00:00:00Z,4,12,,27,,,,,,M
338,Dipodomys merriami,,,,Dipodomys,merriami,10,18,1977,1977-10-18T00:00:00Z,4,12,,51,,,,,,M
340,Dipodomys merriami,,,,Dipodomys,merriami,10,18,1977,1977-10-18T00:00:00Z,4,12,,54,,,,,,F
342,Dipodomys merriami,,,,Dipodomys,merriami,10,18,1977,1977-10-18T00:00:00Z,4,16,,57,,,,,,M
345,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,22,,11,,,,,,F
346,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,2,,13,,,,,,F
347,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,6,,14,,,,,,F
348,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,13,,14,,,,,,M
350,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,2,,17,,,,,,M
352,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,1,,23,,,,,,M
354,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,2,,34,,,,,,M
359,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,18,,43,,,,,,M
360,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,20,,43,,,,,,F
361,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,2,,47,,,,,,F
364,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,9,,54,,,,,,M
365,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,1,,56,,,,,,F
369,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,20,,57,,,,,,F
370,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,9,,61,,,,,,M
371,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,13,,62,,,,,,M
372,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,22,,62,,,,,,F
373,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,6,,64,,,,,,M
374,Dipodomys merriami,,,,Dipodomys,merriami,11,12,1977,1977-11-12T00:00:00Z,5,18,,65,,,,,,M
379,Dipodomys merriami,,,,Dipodomys,merriami,11,13,1977,1977-11-13T00:00:00Z,5,14,,12,,,,,,M
380,Dipodomys merriami,,,,Dipodomys,merriami,11,13,1977,1977-11-13T00:00:00Z,5,17,,15,,,,,,F
382,Dipodomys merriami,,,,Dipodomys,merriami,11,13,1977,1977-11-13T00:00:00Z,5,17,,21,,,,,,M
384,Dipodomys merriami,,,,Dipodomys,merriami,11,13,1977,1977-11-13T00:00:00Z,5,11,,31,,,,,,M
388,Dipodomys merriami,,,,Dipodomys,merriami,11,13,1977,1977-11-13T00:00:00Z,5,11,,45,,,,,,F
395,Dipodomys merriami,,,,Dipodomys,merriami,11,13,1977,1977-11-13T00:00:00Z,5,14,,63,,,,,,M
396,Dipodomys merriami,,,,Dipodomys,merriami,11,13,1977,1977-11-13T00:00:00Z,5,14,,64,,,,,,F
399,Dipodomys merriami,,,,Dipodomys,merriami,11,13,1977,1977-11-13T00:00:00Z,5,17,,72,,,,,,F
404,Dipodomys merriami,,,,Dipodomys,merriami,11,14,1977,1977-11-14T00:00:00Z,5,12,,17,,,,,,M
409,Dipodomys merriami,,,,Dipodomys,merriami,11,14,1977,1977-11-14T00:00:00Z,5,12,,33,,,,,,F
411,Dipodomys merriami,,,,Dipodomys,merriami,11,14,1977,1977-11-14T00:00:00Z,5,5,,52,,,,,,M
415,Dipodomys merriami,,,,Dipodomys,merriami,11,14,1977,1977-11-14T00:00:00Z,5,5,,66,,,,,,F
420,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,13,,11,,,,,,F
422,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,2,,13,,,,,,F
423,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,13,,15,,,,,,M
424,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,2,,16,,,,,,M
425,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,20,,17,,,,,,F
426,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,22,,17,,,,,,M
427,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,2,,22,,,,,,F
429,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,1,,24,,,,,,M
433,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,9,,34,,,,,,M
436,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,18,,47,,,,,,F
437,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,18,,52,,,,,,F
438,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,2,,53,,,,,,M
439,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,20,,53,,,,,,F
443,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,13,,63,,,,,,M
444,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,6,,64,,,,,,M
447,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,18,,67,,,,,,M
449,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,2,,71,,,,,,M
453,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,9,,76,,,,,,M
454,Dipodomys merriami,,,,Dipodomys,merriami,12,10,1977,1977-12-10T00:00:00Z,6,1,,77,,,,,,F
461,Dipodomys merriami,,,,Dipodomys,merriami,12,11,1977,1977-12-11T00:00:00Z,6,14,,12,,,,,,M
462,Dipodomys merriami,,,,Dipodomys,merriami,12,11,1977,1977-12-11T00:00:00Z,6,17,,13,,,,,,M
468,Dipodomys merriami,,,,Dipodomys,merriami,12,11,1977,1977-12-11T00:00:00Z,6,11,,22,,,,,,M
479,Dipodomys merriami,,,,Dipodomys,merriami,12,11,1977,1977-12-11T00:00:00Z,6,14,,34,,,,,,F
481,Dipodomys merriami,,,,Dipodomys,merriami,12,11,1977,1977-12-11T00:00:00Z,6,17,,36,,,,,,F
482,Dipodomys merriami,,,,Dipodomys,merriami,12,11,1977,1977-12-11T00:00:00Z,6,17,,41,,,,,,M
484,Dipodomys merriami,,,,Dipodomys,merriami,12,11,1977,1977-12-11T00:00:00Z,6,11,,43,,,,,,F
487,Dipodomys merriami,,,,Dipodomys,merriami,12,11,1977,1977-12-11T00:00:00Z,6,12,,54,,,,,,F
488,Dipodomys merriami,,,,Dipodomys,merriami,12,11,1977,1977-12-11T00:00:00Z,6,12,,56,,,,,,M
490,Dipodomys merriami,,,,Dipodomys,merriami,12,11,1977,1977-12-11T00:00:00Z,6,14,,63,,,,,,M
496,Dipodomys merriami,,,,Dipodomys,merriami,12,11,1977,1977-12-11T00:00:00Z,6,17,,71,,,,,,F
502,Dipodomys merriami,,,,Dipodomys,merriami,12,11,1977,1977-12-11T00:00:00Z,6,5,,77,,,,,,F
505,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,13,,13,,,,,,M
507,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,2,,17,,,,,,M
508,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,20,,17,,,,,,F
511,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,2,,25,,,,,,M
516,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,9,,43,,,,,,M
518,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,2,,47,,,,,,M
519,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,2,,54,,,,,,M
521,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,2,,55,,,,,,M
522,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,2,,61,,,,,,F
523,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,2,,62,,,,,,M
524,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,20,,62,,,,,,
525,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,6,,64,,,,,,M
527,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,2,,66,,,,,,F
529,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,9,,67,,,,,,M
530,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,13,,74,,,,,,M
533,Dipodomys merriami,,,,Dipodomys,merriami,1,8,1978,1978-01-08T00:00:00Z,7,2,,76,,,,,,M
538,Dipodomys merriami,,,,Dipodomys,merriami,1,9,1978,1978-01-09T00:00:00Z,7,17,,14,,,,,,M
539,Dipodomys merriami,,,,Dipodomys,merriami,1,9,1978,1978-01-09T00:00:00Z,7,17,,16,,,,,,F
541,Dipodomys merriami,,,,Dipodomys,merriami,1,9,1978,1978-01-09T00:00:00Z,7,11,,31,,,,,,M
542,Dipodomys merriami,,,,Dipodomys,merriami,1,9,1978,1978-01-09T00:00:00Z,7,1,,32,,,,,,M
545,Dipodomys merriami,,,,Dipodomys,merriami,1,9,1978,1978-01-09T00:00:00Z,7,1,,36,,,,,,F
